,Precision,Recall,RMSE, R^2,time to fit,time to predict,rank,maxIter,regParam
107,0.928147231099335,0.0947190671643711,0.9138904088692684,0.1333073527100426,10.815,4.903,75,10,0.0031622776601680004
108,0.9414756470433718,0.090645765409144,0.885077890805966,0.1870948823885809,14.34,5.083,75,10,0.01
109,0.943661499934949,0.0823669609153432,0.8694608704274795,0.2155288861978985,12.914,4.945,75,10,0.031622776601683
110,0.932171371463217,0.1061568278302094,1.26083613744322,-0.6496589549350833,13.125,4.684,75,10,0.0001
111,0.9295567221159412,0.1078124266821562,1.6924379599513224,-1.97236670859556,12.433,4.718,75,10,1e-05
112,0.9630166460523604,0.0697652679857776,0.8549018151757835,0.2415807430826545,14.13,5.096,80,10,0.1
113,0.9223199540918487,0.1009433054736073,0.9586104987313482,0.0464109941222334,11.726,4.992,80,10,0.001
114,0.9394727227582966,0.0985063428231424,0.9067949388620584,0.1467131589779767,12.432,5.105,80,10,0.0031622776601680004
115,0.9505291181663216,0.0907121679457449,0.8830926510431172,0.1907375034071763,12.155,4.902,80,10,0.01
116,0.949516028473641,0.0799510138967517,0.8695454362137041,0.2153762798071372,14.664,5.128,80,10,0.031622776601683
117,0.9257650489694984,0.1046694020658148,1.198895596381672,-0.4915561364968448,12.692,5.164,80,10,0.0001
118,0.921102086745528,0.1042610950970486,1.531690785529059,-1.4345520977185546,12.609,5.198,80,10,1e-05
119,0.9478452291764312,0.0690429159202121,0.8548301390296245,0.2417079115825013,13.78,5.23,85,10,0.1
120,0.9354262660382237,0.1006417867902642,0.9512632317198066,0.0609725355957434,18.293,5.215,85,10,0.001
121,0.9426784555769456,0.0961121747808624,0.9012244078277278,0.1571646089149339,15.962,5.241,85,10,0.0031622776601680004
122,0.9489620035996448,0.088094225749862,0.8793991163553698,0.1974928269208806,16.199,5.211,85,10,0.01
123,0.952131082539993,0.0805637125450327,0.8679827779344893,0.2181938371000923,14.843,5.123,85,10,0.031622776601683
124,0.9294710343967588,0.1090116955193184,1.162815216246921,-0.4031312124121922,15.135,5.232,85,10,0.0001
125,0.9198420877775724,0.1024133499983562,1.4966964950757808,-1.3245792480645413,14.584,5.13,85,10,1e-05
126,0.9646842346808324,0.0707378392868828,0.8545112106807712,0.2422736280178484,15.898,5.615,90,10,0.1
127,0.930242116826552,0.0991423124689322,0.9381013059532252,0.0867780232127479,16.732,5.108,90,10,0.001
128,0.9323343201154322,0.097200794534611,0.8972493658751236,0.1645832216177172,17.409,5.153,90,10,0.0031622776601680004
129,0.9465764833206012,0.0877115296684717,0.8768381166165989,0.2021601685174682,17.061,5.093,90,10,0.01
130,0.9390228838990248,0.08225291697603,0.8673219559396145,0.2193838101188021,16.399,5.044,90,10,0.031622776601683
131,0.9367319856993293,0.1056802647102624,1.1102274686344715,-0.2790891340344414,18.041,5.214,90,10,0.0001
132,0.9281108632024866,0.1054607988249274,1.34876632997228,-0.8877753240132866,17.354,5.088,90,10,1e-05
133,0.957628083375038,0.071229787918158,0.8543899449820915,0.2424886742264016,20.646,5.288,95,10,0.1
134,0.93444752671738,0.0959452871049675,0.926071781916761,0.1100488359537728,18.801,5.282,95,10,0.001
135,0.9430507282586544,0.0974916881304891,0.8908303250406475,0.1764938282641176,18.507,5.158,95,10,0.0031622776601680004
136,0.9497691709453016,0.0892699330225974,0.8756117581342079,0.20439034851962,19.535,5.393,95,10,0.01
137,0.9522340883666522,0.0804580909006625,0.8670562641437283,0.2198619982897183,18.875,5.365,95,10,0.031622776601683
138,0.9260191175720154,0.0988111844566046,1.07779432738562,-0.2054484980506645,20.448,5.205,95,10,0.0001
139,0.9263029352046812,0.1010508523531104,1.3407398764396308,-0.8653740292958516,18.771,5.414,95,10,1e-05
140,0.9535527512286966,0.0695442843212101,0.8542816483400754,0.2426806959939673,20.728,5.12,100,10,0.1
141,0.9365200590933688,0.1037847606989995,0.918833945050912,0.123905536845617,19.95,5.269,100,10,0.001
142,0.9478418673035244,0.0973804696960663,0.8853514898390467,0.1865922273507694,20.08,8.271,100,10,0.0031622776601680004
143,0.9500781637754012,0.0924432118155383,0.872976767364736,0.2091716221127908,18.501,5.399,100,10,0.01
144,0.9501556731909216,0.0843841546778062,0.8664609052107641,0.2209329845391924,21.354,5.234,100,10,0.031622776601683
145,0.9324069609412324,0.1084035485621609,1.0522544941329923,-0.1489958279025554,20.508,5.168,100,10,0.0001
146,0.926947562783626,0.1089842611324904,1.2605412098640767,-0.6488872876194096,22.522,5.36,100,10,1e-05
147,0.9610669029276808,0.0707251950771622,0.8544642141625849,0.2423569727920783,22.18,5.165,105,10,0.1
148,0.9360585496567236,0.098695359395205,0.9176634322951188,0.1261362479875172,20.675,5.247,105,10,0.001
149,0.9468858570830464,0.0968079094407169,0.8859101846171575,0.1855653130281606,22.749,5.048,105,10,0.0031622776601680004
150,0.9571181941393764,0.0920290780123569,0.8735399280936259,0.208150960039672,23.971,5.325,105,10,0.01
151,0.950155658622726,0.0810227620775443,0.866580519548688,0.2207178703501191,20.371,5.079,105,10,0.031622776601683
152,0.9353535665160284,0.1035374222771039,1.0578517536667915,-0.1612520505366541,22.188,5.219,105,10,0.0001
153,0.936982674915268,0.0979115362255108,1.2755307912876672,-0.6883355572635885,22.616,5.165,105,10,1e-05
154,0.9567804080326626,0.0679771799695535,0.8544320637294966,0.2424139865154964,25.912,5.565,110,10,0.1
155,0.9358487840347522,0.0999659778396032,0.9096616924225662,0.141309446074715,24.18,5.459,110,10,0.001
156,0.945777310239328,0.0958347205345628,0.8843513731222653,0.1884288837366454,24.99,5.444,110,10,0.0031622776601680004
157,0.948566558581976,0.0893020935650115,0.8735983675130536,0.2080450078225466,23.728,5.36,110,10,0.01
158,0.9531952140516152,0.0812063044478072,0.8661377306329795,0.2215140325669323,23.507,5.384,110,10,0.031622776601683
159,0.9241510719068684,0.0999708655569791,1.0273892670164912,-0.095334890990681,22.363,5.397,110,10,0.0001
160,0.9277894915681952,0.1028840330637069,1.2493485668312716,-0.6197355681665999,23.294,5.596,110,10,1e-05
161,0.9558706472284884,0.073213919414377,0.8542033494539227,0.2428195133047358,28.519,5.825,115,10,0.1
162,0.9397972744886632,0.0977276913499001,0.9083013863882488,0.1438756936770786,26.455,5.531,115,10,0.001
163,0.938061756606443,0.0972335943479657,0.8845878289748537,0.1879948336496407,24.115,5.69,115,10,0.0031622776601680004
164,0.9479599816212992,0.0899729209254208,0.8732067637015121,0.2087548605287801,26.794,5.581,115,10,0.01
165,0.9466424531685778,0.0814968462569574,0.8660698961450032,0.2216359672828655,27.042,5.663,115,10,0.031622776601683
166,0.9232366321913504,0.1034558534426189,1.0181211814643991,-0.075661980796224,25.531,5.565,115,10,0.0001
167,0.926600450668518,0.1059377471158023,1.2083102815390614,-0.5150738940811179,22.27,5.862,115,10,1e-05
168,0.9539264744392344,0.072639046665003,0.8541259838582986,0.2429566634729933,27.327,5.549,120,10,0.1
169,0.9333023148171268,0.1010931284846563,0.9034791195960332,0.1529420689182314,27.258,5.807,120,10,0.001
170,0.9427310493586916,0.0990546041864766,0.8822953168002624,0.192198191373705,28.342,5.558,120,10,0.0031622776601680004
171,0.9499166927293328,0.091927197037616,0.8729595552832813,0.2092028066042387,26.801,5.762,120,10,0.01
172,0.9542613951174876,0.0824024196066499,0.8660253844981255,0.2217159732380401,25.263,5.596,120,10,0.031622776601683
173,0.9425974290188112,0.110388766396555,1.0051059499876065,-0.0483361477921924,25.598,5.651,120,10,0.0001
174,0.923672472515851,0.1065061695816395,1.1949282286829332,-0.481700798772456,25.115,5.538,120,10,1e-05
175,0.957048230831303,0.071536566063138,0.8543814934120049,0.2425036606583791,33.044,5.343,125,10,0.1
176,0.9495343794688954,0.105869173248432,0.8983060310995129,0.162614369502584,29.608,5.472,125,10,0.001
177,0.9367624233231648,0.0987170564180082,0.880791299059117,0.1949499065616907,31.998,5.561,125,10,0.0031622776601680004
178,0.94930983599984,0.0907925923676216,0.8721362918420859,0.2106936601694934,32.052,5.699,125,10,0.01
179,0.9466676872639216,0.0829567142006771,0.8658644810946255,0.2220051493236426,29.699,5.487,125,10,0.031622776601683
180,0.9356511647740318,0.1083255647690073,0.981482983060293,0.0003627718642728,28.306,5.777,125,10,0.0001
181,0.9293872065427644,0.1091101701191653,1.1696531150160854,-0.4196818716140065,32.132,5.596,125,10,1e-05
182,0.9603030460183396,0.0710157260865548,0.8538833612023173,0.2433866931899874,34.245,5.747,130,10,0.1
183,0.941975118965476,0.10168381321847,0.8958668455633941,0.1671557301908961,36.529,5.729,130,10,0.001
184,0.9483224225966088,0.0965049363724382,0.8800938204613596,0.1962244034584982,33.267,5.874,130,10,0.0031622776601680004
185,0.9526713390585356,0.0920023375323084,0.8717298582663854,0.2114291549566245,31.862,5.718,130,10,0.01
186,0.9481669811982604,0.0830578266013307,0.8655105973477785,0.2226409612235959,31.882,5.913,130,10,0.031622776601683
187,0.9425069502603426,0.1050560448022922,0.9805743361352586,0.0022128229680143,35.292,5.796,130,10,0.0001
188,0.934612189334184,0.1072327747848423,1.1431051523861706,-0.3559673666859591,32.707,5.962,130,10,1e-05
189,0.9657564534231202,0.0701237957811757,0.8540915224327918,0.2430177511034784,36.457,5.843,135,10,0.1
