,netId,num_recs,k,bias,model_size,model_type,positive_rating_threshold,sanity_check,rank,maxIter,regParam,min_ratings,evaluation_data_name,time_when_ran,time_to_fit,time_to_predict,MAP,precisionAt100,recallAt100,ndgcAt100,Custom Precision,Custom Recall,RMSE,R2,weightedRecall,weightedPrecision,weightedFMeasure,precisionAt10,recallAt10,ndgcAt10,precisionAt25,recallAt25,ndgcAt25
611,gjd9961/,100,100,18000.0,large,baseline,0,,,,,,Val,"05/08/2022, 10:41:32",0.030259847640991003,0.0,0.012888142809377001,0.035581552801876005,0.11835782880041401,0.07389852564841301,0.930533501814448,0.128571918905716,,,,,,,,,,,
612,gjd9961/,100,100,18100.0,large,baseline,0,,,,,,Val,"05/08/2022, 10:47:46",0.037296295166015,0.0,0.012888591370099001,0.035581552801876005,0.11835782880041401,0.073899229087504,0.930533501814448,0.128571918905716,,,,,,,,,,,
613,gjd9961/,100,100,18200.0,large,baseline,0,,,,,,Val,"05/08/2022, 10:50:53",0.031327486038208,0.0,0.012880278154233002,0.035581552801876005,0.11835782880041401,0.073879762633139,0.930533501814447,0.128571918905716,,,,,,,,,,,
614,gjd9961/,100,100,18300.0,large,baseline,0,,,,,,Val,"05/08/2022, 10:53:34",0.031275987625122,0.0,0.012870416692302001,0.035581552801876005,0.11835782880041401,0.07385419121202501,0.930533501814447,0.128571918905716,,,,,,,,,,,
615,gjd9961/,100,100,18400.0,large,baseline,0,,,,,,Val,"05/08/2022, 10:56:44",0.031278133392333,0.0,0.012875693376216002,0.035581552801876005,0.11835782880041401,0.07386473975054701,0.930533501814447,0.128571918905716,,,,,,,,,,,
616,gjd9961/,100,100,18500.0,large,baseline,0,,,,,,Val,"05/08/2022, 11:00:09",0.038306236267089004,0.0,0.012876176412219002,0.035581552801876005,0.11835782880041401,0.073865501257158,0.930533501814448,0.128571918905716,,,,,,,,,,,
617,gjd9961/,100,100,18600.0,large,baseline,0,,,,,,Val,"05/08/2022, 11:03:11",0.03281831741333,0.0,0.012876176412219002,0.035581552801876005,0.11835782880041401,0.073865501257158,0.930533501814447,0.128571918905716,,,,,,,,,,,
618,gjd9961/,100,100,18700.0,large,baseline,0,,,,,,Val,"05/08/2022, 11:06:40",0.028838634490966002,0.0,0.012876405377570002,0.035581552801876005,0.11835782880041401,0.073866326888905,0.930533501814447,0.128571918905716,,,,,,,,,,,
619,gjd9961/,100,100,18800.0,large,baseline,0,,,,,,Val,"05/08/2022, 11:09:46",0.051487207412719005,0.0,0.012875296566533,0.035581552801876005,0.11835782880041401,0.07386389198221201,0.930533501814447,0.128571918905716,,,,,,,,,,,
620,gjd9961/,100,100,18900.0,large,baseline,0,,,,,,Val,"05/08/2022, 11:13:09",0.028834819793701002,0.0,0.01287288082279,0.035581552801876005,0.11835782880041401,0.07385725385414,0.930533501814447,0.128571918905716,,,,,,,,,,,
621,gjd9961/,100,100,19000.0,large,baseline,0,,,,,,Val,"05/08/2022, 11:16:08",0.042512416839599006,0.0,0.01287288082279,0.035581552801876005,0.11835782880041401,0.07385725385414,0.930533501814447,0.128571918905716,,,,,,,,,,,
622,gjd9961/,100,100,19100.0,large,baseline,0,,,,,,Val,"05/08/2022, 11:19:04",0.029961109161376002,0.0,0.012873267440897,0.035581552801876005,0.11835782880041401,0.073857689108986,0.930533501814448,0.128571918905716,,,,,,,,,,,
623,gjd9961/,100,100,19200.0,large,baseline,0,,,,,,Val,"05/08/2022, 11:22:00",0.031010866165161,0.0,0.012873267440897,0.035581552801876005,0.11835782880041401,0.073857689108986,0.930533501814448,0.128571918905716,,,,,,,,,,,
624,gjd9961/,100,100,19300.0,large,baseline,0,,,,,,Val,"05/08/2022, 11:25:18",0.036694526672363004,0.0,0.012882075487108001,0.035581552801876005,0.11835782880041401,0.07387311767906,0.930533501814447,0.128571918905716,,,,,,,,,,,
625,gjd9961/,100,100,19400.0,large,baseline,0,,,,,,Val,"05/08/2022, 11:28:22",0.041385412216186,0.0,0.012881096428247,0.035581552801876005,0.11835782880041401,0.073871247917658,0.930533501814447,0.128571918905716,,,,,,,,,,,
626,gjd9961/,100,100,19500.0,large,baseline,0,,,,,,Val,"05/08/2022, 11:31:25",0.029299020767211,0.0,0.012907706861300001,0.03575931728362,0.11882251006468302,0.074100683330169,0.930219944949606,0.12902867431262402,,,,,,,,,,,
627,gjd9961/,100,100,19600.0,large,baseline,0,,,,,,Val,"05/08/2022, 11:34:49",0.031319141387939,0.0,0.012914549070729002,0.03575931728362,0.11882251006468302,0.074111192552061,0.930219944949606,0.12902867431262402,,,,,,,,,,,
628,gjd9961/,100,100,19700.0,large,baseline,0,,,,,,Val,"05/08/2022, 11:39:47",0.047504186630249,0.0,0.012917579188264002,0.03575931728362,0.11882251006468302,0.07411532760942101,0.930219944949606,0.12902867431262402,,,,,,,,,,,
629,gjd9961/,100,100,19800.0,large,baseline,0,,,,,,Val,"05/08/2022, 11:47:32",0.033346891403198,0.0,0.012916529013322001,0.03575931728362,0.11882251006468302,0.074114623324684,0.930219944949605,0.12902867431262402,,,,,,,,,,,
630,gjd9961/,100,100,19900.0,large,baseline,0,,,,,,Val,"05/08/2022, 12:01:00",0.027022838592529002,0.0,0.012922981679056,0.03575931728362,0.11882251006468302,0.07412876652156601,0.930219944949606,0.12902867431262402,,,,,,,,,,,
631,gjd9961/,100,100,20000.0,large,baseline,0,,,,,,Val,"05/08/2022, 12:10:56",0.033852577209472004,0.0,0.012908470964178001,0.03575931728362,0.11882251006468302,0.074095132603644,0.930219944949606,0.12902867431262402,,,,,,,,,,,
633,gjd9961/,100,100,20100.0,large,baseline,0,,,,,,Val,"05/08/2022, 14:46:05",0.21110129356384202,0.0,0.012909074441262,0.03575931728362,0.11882251006468302,0.074096380420786,0.930219944949606,0.12902867431262402,,,,,,,,,,,
634,gjd9961/,100,100,20200.0,large,baseline,0,,,,,,Val,"05/08/2022, 14:49:48",0.048170089721679,0.0,0.012909124977562001,0.03575931728362,0.11882251006468302,0.07409594763525601,0.930219944949606,0.12902867431262402,,,,,,,,,,,
635,gjd9961/,100,100,20300.0,large,baseline,0,,,,,,Val,"05/08/2022, 14:53:30",0.041942596435546,0.0,0.012908483948591001,0.03575931728362,0.11882251006468302,0.074093706792935,0.930219944949606,0.12902867431262402,,,,,,,,,,,
636,gjd9961/,100,100,20400.0,large,baseline,0,,,,,,Val,"05/08/2022, 14:57:18",0.04466509819030701,0.0,0.012879552503655,0.03575931728362,0.11882251006468302,0.07402607094975301,0.930219944949607,0.12902867431262402,,,,,,,,,,,
637,gjd9961/,100,100,20500.0,large,baseline,0,,,,,,Val,"05/08/2022, 15:01:19",0.050689220428466006,0.0,0.012879368470363,0.03575931728362,0.11882251006468302,0.074025571181572,0.930219944949607,0.12902867431262402,,,,,,,,,,,
638,gjd9961/,100,100,20600.0,large,baseline,0,,,,,,Val,"05/08/2022, 15:05:21",0.040699481964111,0.0,0.012930905109161001,0.03575931728362,0.11882251006468302,0.074099009103283,0.930219944949606,0.12902867431262402,,,,,,,,,,,
639,gjd9961/,100,100,20700.0,large,baseline,0,,,,,,Val,"05/08/2022, 15:09:23",0.036699771881103,0.0,0.012929271695746002,0.03575931728362,0.11882251006468302,0.07409572747466901,0.930219944949606,0.12902867431262402,,,,,,,,,,,
640,gjd9961/,100,100,20800.0,large,baseline,0,,,,,,Val,"05/08/2022, 15:13:25",0.031980514526367,0.0,0.012932602757733001,0.03575931728362,0.11882251006468302,0.07409977345415801,0.930219944949606,0.12902867431262402,,,,,,,,,,,
641,gjd9961/,100,100,20900.0,large,baseline,0,,,,,,Val,"05/08/2022, 15:17:16",0.036233425140380006,0.0,0.012939959877626,0.03575931728362,0.11882251006468302,0.07411330619964901,0.930219944949607,0.12902867431262402,,,,,,,,,,,
642,gjd9961/,100,100,21000.0,large,baseline,0,,,,,,Val,"05/08/2022, 15:21:18",0.035641431808471,0.0,0.012943088209695001,0.03575931728362,0.11882251006468302,0.074111125007641,0.930219944949606,0.12902867431262402,,,,,,,,,,,
643,gjd9961/,100,100,21100.0,large,baseline,0,,,,,,Val,"05/08/2022, 15:25:30",0.037348985671997,0.0,0.012940997136570001,0.03575931728362,0.11882251006468302,0.074105157048479,0.930219944949605,0.12902867431262402,,,,,,,,,,,
644,gjd9961/,100,100,21200.0,large,baseline,0,,,,,,Val,"05/08/2022, 15:29:40",0.043113708496093,0.0,0.012950932104229,0.03575931728362,0.11882251006468302,0.074131485274172,0.930219944949606,0.12902867431262402,,,,,,,,,,,
645,gjd9961/,100,100,21300.0,large,baseline,0,,,,,,Val,"05/08/2022, 15:33:54",0.047409057617187,0.0,0.012950932104229,0.03575931728362,0.11882251006468302,0.074131485274172,0.930219944949606,0.12902867431262402,,,,,,,,,,,
646,gjd9961/,100,100,21400.0,large,baseline,0,,,,,,Val,"05/08/2022, 15:38:06",0.03236174583435,0.0,0.012959982210603,0.03575931728362,0.11882251006468302,0.07414570537327,0.930219944949606,0.12902867431262402,,,,,,,,,,,
647,gjd9961/,100,100,21500.0,large,baseline,0,,,,,,Val,"05/08/2022, 15:42:34",0.038430452346801,0.0,0.012959982210603,0.03575931728362,0.11882251006468302,0.07414570537327,0.930219944949606,0.12902867431262402,,,,,,,,,,,
648,gjd9961/,100,100,21600.0,large,baseline,0,,,,,,Val,"05/08/2022, 15:46:54",0.03463864326477,0.0,0.012960161683506001,0.03575931728362,0.11882251006468302,0.074145928784622,0.930219944949606,0.12902867431262402,,,,,,,,,,,
649,gjd9961/,100,100,21700.0,large,baseline,0,,,,,,Val,"05/08/2022, 15:51:30",0.043185472488403,0.0,0.012960607630640001,0.03575931728362,0.11882251006468302,0.07414645345637301,0.930219944949606,0.12902867431262402,,,,,,,,,,,
650,gjd9961/,100,100,21800.0,large,baseline,0,,,,,,Val,"05/08/2022, 15:56:44",0.032466650009155,0.0,0.012967538657256,0.03575931728362,0.11882251006468302,0.074159163676261,0.930219944949606,0.12902867431262402,,,,,,,,,,,
651,gjd9961/,100,100,21900.0,large,baseline,0,,,,,,Val,"05/08/2022, 16:01:57",0.032939910888671,0.0,0.012968060002477001,0.03575931728362,0.11882251006468302,0.074159939765047,0.930219944949606,0.12902867431262402,,,,,,,,,,,
652,gjd9961/,100,100,22000.0,large,baseline,0,,,,,,Val,"05/08/2022, 16:06:15",0.031823158264160004,0.0,0.012967183139095001,0.03575931728362,0.11882251006468302,0.074155961933282,0.930219944949606,0.12902867431262402,,,,,,,,,,,
653,gjd9961/,100,100,22100.0,large,baseline,0,,,,,,Val,"05/08/2022, 16:10:41",0.033394813537597004,0.0,0.012966796451759001,0.03575931728362,0.11882251006468302,0.074155558079463,0.930219944949605,0.12902867431262402,,,,,,,,,,,
654,gjd9961/,100,100,22200.0,large,baseline,0,,,,,,Val,"05/08/2022, 16:14:59",0.031387567520141005,0.0,0.012967403708462001,0.03575931728362,0.11882251006468302,0.07415686535181,0.930219944949606,0.12902867431262402,,,,,,,,,,,
656,gjd9961/,100,100,22300.0,large,baseline,0,,,,,,Val,"05/08/2022, 16:18:51",0.040716648101806,0.0,0.0130104045854,0.035887798963958,0.120379315163499,0.074660175480489,0.9303632372527391,0.13069735649730901,,,,,,,,,,,
658,gjd9961/,100,100,22400.0,large,baseline,0,,,,,,Val,"05/08/2022, 16:22:36",0.031971454620361,0.0,0.013011190250998,0.035887798963958,0.120379315163499,0.074661675116738,0.9303632372527401,0.13069735649730901,,,,,,,,,,,
659,gjd9961/,100,100,22500.0,large,baseline,0,,,,,,Val,"05/08/2022, 16:27:20",0.035866260528564,0.0,0.013008338404011001,0.035887798963958,0.120379315163499,0.07465496797748801,0.9303632372527401,0.13069735649730801,,,,,,,,,,,
660,gjd9961/,100,100,22600.0,large,baseline,0,,,,,,Val,"05/08/2022, 16:31:31",0.077037096023559,0.0,0.013007352429220001,0.035887798963958,0.120379315163499,0.074652911271228,0.9303632372527391,0.13069735649730901,,,,,,,,,,,
661,gjd9961/,100,100,22700.0,large,baseline,0,,,,,,Val,"05/08/2022, 16:35:50",0.056222200393676,0.0,0.013006796922979002,0.035887798963958,0.120379315163499,0.07465191693777,0.9303632372527401,0.13069735649730901,,,,,,,,,,,
662,gjd9961/,100,100,22800.0,large,baseline,0,,,,,,Val,"05/08/2022, 16:41:48",0.038411140441894004,0.0,0.013008700745087,0.035887798963958,0.120379315163499,0.074655197703414,0.9303632372527391,0.13069735649730901,,,,,,,,,,,
663,gjd9961/,100,100,22900.0,large,baseline,0,,,,,,Val,"05/08/2022, 16:50:24",0.039844989776611,0.0,0.013008014586844,0.035887798963958,0.120379315163499,0.07465059705078,0.9303632372527401,0.13069735649730901,,,,,,,,,,,
664,gjd9961/,100,100,23000.0,large,baseline,0,,,,,,Val,"05/08/2022, 16:58:08",0.033487558364868004,0.0,0.013008014586844,0.035887798963958,0.120379315163499,0.07465059705078,0.9303632372527401,0.13069735649730901,,,,,,,,,,,
666,gjd9961/,100,100,23100.0,large,baseline,0,,,,,,Val,"05/08/2022, 17:02:39",0.04939150810241601,0.0,0.013012824776454001,0.035887798963958,0.120379315163499,0.07465795129145901,0.9303632372527401,0.13069735649730901,,,,,,,,,,,
667,gjd9961/,100,100,23200.0,large,baseline,0,,,,,,Val,"05/08/2022, 17:07:06",0.031286478042602005,0.0,0.013011316972918002,0.035887798963958,0.120379315163499,0.07465486824589701,0.93036323725274,0.13069735649730901,,,,,,,,,,,
668,gjd9961/,100,100,23300.0,large,baseline,0,,,,,,Val,"05/08/2022, 17:11:37",0.035711288452148,0.0,0.013011188576836,0.035887798963958,0.120379315163499,0.07465475495618401,0.9303632372527401,0.13069735649730901,,,,,,,,,,,
669,gjd9961/,100,100,23400.0,large,baseline,0,,,,,,Val,"05/08/2022, 17:16:32",0.036366939544677006,0.0,0.013011351460805001,0.035887798963958,0.120379315163499,0.07465535245487101,0.9303632372527401,0.13069735649730901,,,,,,,,,,,
670,gjd9961/,100,100,23500.0,large,baseline,0,,,,,,Val,"05/08/2022, 17:21:21",0.063134908676147,0.0,0.013011067199727002,0.035887798963958,0.120379315163499,0.07465553692641101,0.9303632372527401,0.13069735649730901,,,,,,,,,,,
671,gjd9961/,100,100,23600.0,large,baseline,0,,,,,,Val,"05/08/2022, 17:26:01",0.034888505935668,0.0,0.013018672430591,0.035887798963958,0.120379315163499,0.07466935421679201,0.9303632372527401,0.13069735649730901,,,,,,,,,,,
672,gjd9961/,100,100,23700.0,large,baseline,0,,,,,,Val,"05/08/2022, 17:30:19",0.06121516227722101,0.0,0.013023463137979,0.035887798963958,0.120379315163499,0.07467671183735901,0.9303632372527391,0.13069735649730901,,,,,,,,,,,
673,gjd9961/,100,100,23800.0,large,baseline,0,,,,,,Val,"05/08/2022, 17:35:37",0.035977125167846,0.0,0.013031327792545,0.035887798963958,0.120379315163499,0.07469151329684601,0.9303632372527401,0.13069735649730901,,,,,,,,,,,
674,gjd9961/,100,100,23900.0,large,baseline,0,,,,,,Val,"05/08/2022, 17:40:41",0.034809112548828,0.0,0.012962527925834001,0.035887798963958,0.120379315163499,0.074560114399411,0.9303632372527401,0.13069735649730901,,,,,,,,,,,
675,gjd9961/,100,100,24000.0,large,baseline,0,,,,,,Val,"05/08/2022, 17:45:08",0.035263776779174,0.0,0.012962223056947001,0.035887798963958,0.120379315163499,0.074559818631864,0.9303632372527401,0.13069735649730901,,,,,,,,,,,
676,gjd9961/,100,100,24100.0,large,baseline,0,,,,,,Val,"05/08/2022, 17:50:14",0.031042814254760003,0.0,0.012969203415455,0.035887798963958,0.120379315163499,0.07457459128339401,0.9303632372527401,0.13069735649730901,,,,,,,,,,,
677,gjd9961/,100,100,24200.0,large,baseline,0,,,,,,Val,"05/08/2022, 17:54:40",0.033516168594360005,0.0,0.012969203415455,0.035887798963958,0.120379315163499,0.07457459128339401,0.9303632372527401,0.13069735649730901,,,,,,,,,,,
678,gjd9961/,100,100,24300.0,large,baseline,0,,,,,,Val,"05/08/2022, 17:59:01",0.041049003601074004,0.0,0.012967275449437002,0.035887798963958,0.120379315163499,0.074568910983987,0.9303632372527391,0.13069735649730901,,,,,,,,,,,
679,gjd9961/,100,100,24400.0,large,baseline,0,,,,,,Val,"05/08/2022, 18:03:32",0.041121959686279005,0.0,0.012912340523987001,0.035512745823558005,0.119272168615958,0.074060490176913,0.9302224496684651,0.12944132907921801,,,,,,,,,,,
680,gjd9961/,100,100,24500.0,large,baseline,0,,,,,,Val,"05/08/2022, 18:08:08",0.038278579711914,0.0,0.012914614779404001,0.035512745823558005,0.119272168615958,0.074064974361584,0.9302224496684661,0.12944132907921801,,,,,,,,,,,
681,gjd9961/,100,100,24600.0,large,baseline,0,,,,,,Val,"05/08/2022, 18:14:10",0.054902553558349006,0.0,0.012914183160009002,0.035512745823558005,0.119272168615958,0.07406453372280701,0.9302224496684661,0.12944132907921801,,,,,,,,,,,
682,gjd9961/,100,100,24700.0,large,baseline,0,,,,,,Val,"05/08/2022, 18:19:38",0.038604497909545,0.0,0.012917347027441002,0.035595487395884,0.11946044193099702,0.07415427302918501,0.9303175620471311,0.129675920018298,,,,,,,,,,,
683,gjd9961/,100,100,24800.0,large,baseline,0,,,,,,Val,"05/08/2022, 18:26:53",0.039274454116821005,0.0,0.012916256971525,0.035595487395884,0.11946044193099702,0.074151319476671,0.9303175620471311,0.129675920018298,,,,,,,,,,,
