,num_recs,user_count,n_trees,search_k,build_time,inference_time,MAP,precisionAt100,recallAt100,ndgcAt100,Custom Precision,Custom Recall
108,100,610,112,483,0.9212491512298581,0.21022629737854,0.00042051823260300005,0.006262295081967,0.008655330697677,0.008559720797769,0.8979008171315861,0.008709890594572
109,100,610,112,784,0.9445660114288331,0.22518396377563402,0.000593582222874,0.006524590163934,0.009836704466729001,0.009506244565796,0.8965063331729991,0.01012046430682
110,100,610,112,1274,1.015162229537963,0.29575181007385204,0.000720865712079,0.0063278688524590005,0.010046029206603,0.009800399472514001,0.915345181134654,0.010871371177494002
111,100,610,112,2069,0.9544661045074461,0.31892418861389105,0.0006843382057400001,0.006196721311475001,0.009922475944821001,0.009580769027364001,0.8734542631281761,0.010142940857289002
112,100,610,112,3359,0.9253940582275391,0.447774171829223,0.000667745815173,0.006360655737704,0.009856884686058,0.009611328586855001,0.86290614147757,0.010552736926828002
113,100,610,112,5455,0.9533948898315431,0.439275026321411,0.00067335680529,0.0063278688524590005,0.009557128947674002,0.009514928967407,0.854872482589873,0.010300940384237001
114,100,610,112,8858,1.028256177902221,0.5231223106384271,0.000652334711713,0.006295081967213001,0.009847436206898002,0.00961156443058,0.857833655705996,0.010630831338686001
115,100,610,112,14384,0.9395449161529541,0.690589904785156,0.000624646673454,0.006196721311475001,0.009758014294883,0.009433842504464001,0.8540669856459321,0.010501134652427
116,100,610,112,23357,0.8513829708099361,1.019985914230346,0.0006264888421980001,0.006196721311475001,0.010115583430488,0.009516118640203,0.841698232323232,0.010702107066328001
117,100,610,112,37926,0.9172699451446531,1.316358089447021,0.0006163511399470001,0.006196721311475001,0.010224127982956,0.009513329324515,0.853677398989899,0.010812645117493
118,100,610,112,61584,0.9698851108551021,2.01161789894104,0.000592037402677,0.006295081967213001,0.010370466064063001,0.009473891351156,0.8541102514506771,0.011008586469183
119,100,610,112,100000,0.9571597576141351,3.018691062927246,0.000588889545956,0.006196721311475001,0.010350172568558,0.009410757607902,0.8541102514506771,0.010987817495400001
120,100,610,183,10,1.214171886444091,0.181548118591308,0.00043080795752900006,0.004491803278688001,0.006590597703630001,0.007146542876394,0.8376068376068371,0.006615389418408
121,100,610,183,16,1.2356898784637451,0.16776013374328602,0.00043123397406600006,0.00455737704918,0.006652246536342001,0.007183500808672001,0.8371308016877631,0.006683712246054001
122,100,610,183,26,1.192065954208374,0.198414087295532,0.00043533375797700005,0.00455737704918,0.006659941513067,0.007244139987471001,0.8416666666666661,0.006695345093684001
123,100,610,183,42,1.174474954605102,0.207676887512207,0.000434253024273,0.0045901639344260005,0.0066703608375820005,0.007239277625824001,0.8391666666666661,0.006704733456456001
124,100,610,183,69,1.1692860126495361,0.212504148483276,0.000422930329329,0.005344262295081,0.007577114658618001,0.007919111671576001,0.8508928571428571,0.007712589162374
125,100,610,183,112,1.213813304901123,0.22021102905273401,0.00044093433797800006,0.005803278688524,0.007498017904512001,0.008280215071799001,0.8627486437613011,0.00763562963151
126,100,610,183,183,1.183162689208984,0.22947096824645902,0.00046498389406200003,0.005999999999999,0.007794108575273,0.008465943024354,0.8714434523809521,0.008136570740984
127,100,610,183,297,1.164549112319946,0.250022172927856,0.00040361709296400005,0.005901639344262,0.007184386912920001,0.007969582466139,0.890736478711162,0.007535580774947001
128,100,610,183,483,1.182611227035522,0.273170948028564,0.00042499783801,0.0063278688524590005,0.008584731814634,0.008654535418502,0.884517589690003,0.008472863654166001
129,100,610,183,784,1.259818077087402,0.33837819099426203,0.000404996136171,0.006426229508196,0.008459620715557,0.008527699955061,0.89610472541507,0.008020999389675001
130,100,610,183,1274,1.198668956756591,0.31744980812072704,0.0006668649328270001,0.0063278688524590005,0.009515173749131,0.009469154301767,0.8964483545128701,0.009772711985092001
131,100,610,183,2069,1.219697952270507,0.34945011138916005,0.000674181283634,0.006459016393442001,0.009836800579052,0.009677284277859001,0.8970995670995671,0.010424255604642
132,100,610,183,3359,1.204138994216919,0.40826392173767,0.000574267684078,0.0063278688524590005,0.010252374376477,0.009402964725742001,0.8641902899967411,0.010585963059174001
133,100,610,183,5455,1.266608238220214,0.5061042308807371,0.0006159826254320001,0.0063278688524590005,0.009638566113562001,0.009438452010918,0.866878462039752,0.010491020439056
134,100,610,183,8858,1.212038993835449,0.6166031360626221,0.000647975128413,0.0063278688524590005,0.00983949138076,0.009617898101944002,0.84792663476874,0.010450034441390001
135,100,610,183,14384,1.214662075042724,0.759836912155151,0.0006371070907450001,0.006360655737704,0.010189560628512001,0.009687114219979,0.849515776319899,0.010828590493852
136,100,610,183,23357,1.177677869796753,1.010839700698852,0.00063020211879,0.006262295081967,0.010158102347005002,0.009585104947454001,0.8469065656565651,0.010797070564619001
137,100,610,183,37926,1.257863998413086,1.3475227355957031,0.000618055491595,0.0062295081967210005,0.010199518763658,0.00952019410395,0.85541351010101,0.010838327491432001
138,100,610,183,61584,1.219161033630371,1.967674970626831,0.0006151252031370001,0.006262295081967,0.010397687347089,0.009570595509616,0.85541351010101,0.011007430383940002
139,100,610,183,100000,1.217182874679565,3.006456136703491,0.000584932333002,0.006196721311475001,0.010285080958144,0.009374671237693,0.8541102514506771,0.010925518755404
140,100,610,297,10,1.5697636604309082,0.24777913093566803,0.00042834221842500005,0.0049508196721310006,0.006803451754330001,0.007520589208148001,0.8689302665206281,0.006896364752861
141,100,610,297,16,1.622889041900634,0.244485139846801,0.00041801017722900005,0.0045901639344260005,0.006808865254739001,0.0071075024643160005,0.870606575963718,0.0069144695546710004
